fecha_hora,via,dataset,modelo,exp,modo,tipo,ticker,lookback,config_json,semillas,n_train,n_val,n_eval,val_f1_ens,val_f1_mean,val_f1_std,eval_f1_ens,eval_f1_mean,eval_f1_std,eval_f1_buy,eval_f1_hold,eval_f1_sell,eval_sharpe,eval_win_rate,eval_profit_factor,eval_max_dd,eval_signal_buy,eval_signal_hold,eval_signal_sell,epocas,segundos,es_evaluacion_en_test,notas
2026-08-15 00:50:00,FINAL,v1,CNN,A,final,por_ticker,TSLA,10,"{""lookback"": 10, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.1576717004659018, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [50, 100], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": false, ""fc_dim"": 101, ""pool_cnn"": ""gap"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 1.2120246019447426e-05, ""weight_decay"": 0.05598223252076369, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 0.5, ""criterio"": ""val_f1_ma3"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.480189988405459, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2507,252,248,0.1973,0.2758,0.0453,0.2385,0.2777,0.0258,0.3065,0.0,0.4091,0.7554,0.5121,1.1386,-0.4021,22.2,0.0,77.8,"[53, 1, 1, 8, 28]",17.5,True,config congelada de V2
2026-08-15 00:50:15,FINAL,v1,CNN,A,final,por_ticker,AMZN,10,"{""lookback"": 10, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.1576717004659018, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [50, 100], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": false, ""fc_dim"": 101, ""pool_cnn"": ""gap"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 1.2120246019447426e-05, ""weight_decay"": 0.05598223252076369, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 0.5, ""criterio"": ""val_f1_ma3"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.480189988405459, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2507,252,248,0.1675,0.2551,0.123,0.2404,0.2145,0.0577,0.2549,0.0,0.4662,0.5002,0.4798,1.0947,-0.336,12.1,0.0,87.9,"[1, 14, 1, 52, 1]",15.5,True,config congelada de V2
2026-08-15 00:50:39,FINAL,v1,CNN,A,final,por_ticker,MSFT,10,"{""lookback"": 10, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.1576717004659018, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [50, 100], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": false, ""fc_dim"": 101, ""pool_cnn"": ""gap"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 1.2120246019447426e-05, ""weight_decay"": 0.05598223252076369, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 0.5, ""criterio"": ""val_f1_ma3"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.480189988405459, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2507,252,248,0.2302,0.2884,0.033,0.2517,0.2719,0.0478,0.4059,0.0,0.3492,-0.1988,0.504,0.963,-0.3294,54.0,0.0,46.0,"[76, 1, 31, 7, 41]",23.4,True,config congelada de V2
2026-08-15 00:50:58,FINAL,v1,CNN,A,final,por_ticker,GOOGL,10,"{""lookback"": 10, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.1576717004659018, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [50, 100], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": false, ""fc_dim"": 101, ""pool_cnn"": ""gap"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 1.2120246019447426e-05, ""weight_decay"": 0.05598223252076369, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 0.5, ""criterio"": ""val_f1_ma3"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.480189988405459, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2507,252,248,0.246,0.2988,0.0522,0.2308,0.2643,0.0492,0.3439,0.0,0.3485,-1.8664,0.4476,0.7252,-0.4978,31.9,0.0,68.1,"[45, 2, 19, 10, 40]",19.7,True,config congelada de V2
2026-08-15 00:51:16,FINAL,v1,CNN,A,final,por_ticker,META,10,"{""lookback"": 10, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.1576717004659018, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [50, 100], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": false, ""fc_dim"": 101, ""pool_cnn"": ""gap"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 1.2120246019447426e-05, ""weight_decay"": 0.05598223252076369, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 0.5, ""criterio"": ""val_f1_ma3"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.480189988405459, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2507,252,248,0.2117,0.2812,0.0565,0.2521,0.2814,0.0132,0.2807,0.0,0.4755,-0.1095,0.4919,0.9797,-0.2323,16.9,0.0,83.1,"[45, 1, 1, 9, 37]",17.6,True,config congelada de V2
2026-08-15 00:53:03,FINAL,v1,CNN-LSTM,A,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",17479,1764,1736,0.268,0.2048,0.0469,0.2448,0.205,0.0484,0.4025,0.0,0.3318,-0.0522,0.5086,0.9901,-0.7183,53.9,0.0,46.1,"[4, 3, 3, 8, 4]",107.4,True,config congelada de V2
2026-08-15 00:53:21,FINAL,v1,CNN-LSTM,A,final,por_ticker,AAPL,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2497,252,248,0.2075,0.178,0.025,0.2036,0.1948,0.0363,0.4077,0.0,0.2031,0.0488,0.496,1.0098,-0.3022,79.0,0.0,21.0,"[4, 10, 2, 3, 16]",17.5,True,config congelada de V2
2026-08-15 00:53:38,FINAL,v1,CNN-LSTM,A,final,por_ticker,NVDA,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2497,252,248,0.2758,0.1963,0.0419,0.2165,0.1658,0.034,0.2712,0.0,0.3784,-0.064,0.4798,0.9884,-0.4667,20.2,0.0,79.8,"[4, 7, 7, 1, 10]",16.8,True,config congelada de V2
2026-08-15 00:53:55,FINAL,v1,CNN-LSTM,A,final,por_ticker,TSLA,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2497,252,248,0.3349,0.3458,0.0233,0.3649,0.3463,0.029,0.3851,0.3265,0.383,0.4026,0.5215,1.0778,-0.3152,37.1,15.7,47.2,"[11, 1, 9, 2, 9]",17.1,True,config congelada de V2
2026-08-15 00:54:33,FINAL,v1,CNN-LSTM,A,final,por_ticker,AMZN,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2497,252,248,0.3825,0.34,0.0319,0.2986,0.2872,0.0329,0.4365,0.2114,0.2479,0.5392,0.4978,1.1081,-0.2946,72.6,10.1,17.3,"[45, 34, 39, 36, 40]",38.0,True,config congelada de V2
2026-08-15 00:54:49,FINAL,v1,CNN-LSTM,A,final,por_ticker,MSFT,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2497,252,248,0.3454,0.3243,0.0207,0.3897,0.3738,0.0147,0.3939,0.4471,0.3281,0.1208,0.5301,1.0267,-0.2415,52.4,26.2,21.4,"[6, 6, 5, 4, 7]",16.6,True,config congelada de V2
2026-08-15 00:55:04,FINAL,v1,CNN-LSTM,A,final,por_ticker,GOOGL,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2497,252,248,0.3884,0.3731,0.0223,0.3608,0.3275,0.044,0.4125,0.3134,0.3564,-0.9958,0.4858,0.8323,-0.3809,33.1,14.5,52.4,"[2, 6, 2, 2, 3]",14.9,True,config congelada de V2
2026-08-15 00:55:19,FINAL,v1,CNN-LSTM,A,final,por_ticker,META,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",2497,252,248,0.3486,0.3063,0.0272,0.3015,0.2835,0.0283,0.4267,0.2034,0.2745,-0.3323,0.4513,0.9368,-0.4005,61.7,8.9,29.4,"[2, 1, 4, 4, 5]",15.0,True,config congelada de V2
2026-08-15 00:56:07,FINAL,v1,LR,B,final,global,GLOBAL,,"{""penalty"": ""l2"", ""C"": 0.00016491236228800314, ""class_weight"": ""balanced"", ""escalador"": ""robust""}","[42, 1, 7, 2024, 100]",10563,1764,1736,0.3244,0.3244,0.0,0.4036,0.4036,0.0,0.3173,0.5546,0.3391,0.8946,0.5203,1.2695,-0.453,20.7,51.7,27.5,[],47.4,True,config congelada de V3
2026-08-15 00:56:16,FINAL,v1,LR,B,final,por_ticker,AAPL,,"{""penalty"": ""l2"", ""C"": 0.00016491236228800314, ""class_weight"": ""balanced"", ""escalador"": ""robust""}","[42, 1, 7, 2024, 100]",1509,252,248,0.2975,0.2975,0.0,0.3852,0.3852,0.0,0.3308,0.5854,0.2393,-0.1649,0.5364,0.9544,-0.3056,27.8,55.6,16.5,[],8.9,True,config congelada de V3
2026-08-15 00:56:16,FINAL,v1,LR,B,final,por_ticker,NVDA,,"{""penalty"": ""l2"", ""C"": 0.00016491236228800314, ""class_weight"": ""balanced"", ""escalador"": ""robust""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3517,0.3517,0.0,0.3897,0.3897,0.0,0.2128,0.537,0.4194,1.8682,0.5232,1.546,-0.1843,10.5,39.1,50.4,[],0.2,True,config congelada de V3
2026-08-15 00:56:16,FINAL,v1,LR,B,final,por_ticker,TSLA,,"{""penalty"": ""l2"", ""C"": 0.00016491236228800314, ""class_weight"": ""balanced"", ""escalador"": ""robust""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3499,0.3499,0.0,0.4214,0.4214,0.0,0.2783,0.5636,0.4224,0.74,0.5074,1.1848,-0.2909,18.5,45.2,36.3,[],0.2,True,config congelada de V3
2026-08-15 00:56:16,FINAL,v1,LR,B,final,por_ticker,AMZN,,"{""penalty"": ""l2"", ""C"": 0.00016491236228800314, ""class_weight"": ""balanced"", ""escalador"": ""robust""}","[42, 1, 7, 2024, 100]",1509,252,248,0.2981,0.2981,0.0,0.3501,0.3501,0.0,0.3586,0.5203,0.1714,0.0273,0.49,1.0077,-0.2099,29.4,59.7,10.9,[],0.2,True,config congelada de V3
2026-08-15 00:56:16,FINAL,v1,LR,B,final,por_ticker,MSFT,,"{""penalty"": ""l2"", ""C"": 0.00016491236228800314, ""class_weight"": ""balanced"", ""escalador"": ""robust""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3047,0.3047,0.0,0.3247,0.3247,0.0,0.3563,0.5,0.1176,-0.4319,0.4962,0.8952,-0.2108,42.7,46.4,10.9,[],0.2,True,config congelada de V3
2026-08-15 00:56:16,FINAL,v1,LR,B,final,por_ticker,GOOGL,,"{""penalty"": ""l2"", ""C"": 0.00016491236228800314, ""class_weight"": ""balanced"", ""escalador"": ""robust""}","[42, 1, 7, 2024, 100]",1509,252,248,0.2759,0.2759,0.0,0.3758,0.3758,0.0,0.3448,0.6008,0.1818,0.7775,0.5301,1.243,-0.1927,27.0,66.5,6.5,[],0.2,True,config congelada de V3
2026-08-15 00:56:17,FINAL,v1,LR,B,final,por_ticker,META,,"{""penalty"": ""l2"", ""C"": 0.00016491236228800314, ""class_weight"": ""balanced"", ""escalador"": ""robust""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3008,0.3008,0.0,0.3634,0.3634,0.0,0.3056,0.5286,0.256,-0.1058,0.4444,0.9723,-0.2263,29.0,52.8,18.1,[],0.2,True,config congelada de V3
2026-08-15 00:58:00,FINAL,v1,XGBoost,B,final,global,GLOBAL,,"{""n_estimators"": 485, ""max_depth"": 9, ""learning_rate"": 0.073686514801497, ""subsample"": 0.9716588679987582, ""colsample_bytree"": 0.9344371907011841, ""min_child_weight"": 2, ""gamma"": 0.034828439862122, ""reg_alpha"": 1.697838781005609, ""reg_lambda"": 5.226243589741432, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",10563,1764,1736,0.3485,0.3559,0.0047,0.3591,0.3554,0.0046,0.3236,0.3978,0.3559,0.462,0.4908,1.1111,-0.4985,26.9,31.1,42.0,[],103.0,True,config congelada de V3
2026-08-15 00:58:35,FINAL,v1,XGBoost,B,final,por_ticker,AAPL,,"{""n_estimators"": 485, ""max_depth"": 9, ""learning_rate"": 0.073686514801497, ""subsample"": 0.9716588679987582, ""colsample_bytree"": 0.9344371907011841, ""min_child_weight"": 2, ""gamma"": 0.034828439862122, ""reg_alpha"": 1.697838781005609, ""reg_lambda"": 5.226243589741432, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3688,0.3739,0.004,0.3321,0.3251,0.011,0.2597,0.4372,0.2992,-0.2441,0.5035,0.9356,-0.3104,36.3,43.1,20.6,[],35.2,True,config congelada de V3
2026-08-15 00:59:10,FINAL,v1,XGBoost,B,final,por_ticker,NVDA,,"{""n_estimators"": 485, ""max_depth"": 9, ""learning_rate"": 0.073686514801497, ""subsample"": 0.9716588679987582, ""colsample_bytree"": 0.9344371907011841, ""min_child_weight"": 2, ""gamma"": 0.034828439862122, ""reg_alpha"": 1.697838781005609, ""reg_lambda"": 5.226243589741432, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3671,0.3745,0.0067,0.3568,0.3679,0.0188,0.3115,0.4021,0.3568,1.147,0.5281,1.2684,-0.4127,21.8,28.2,50.0,[],35.0,True,config congelada de V3
2026-08-15 00:59:45,FINAL,v1,XGBoost,B,final,por_ticker,TSLA,,"{""n_estimators"": 485, ""max_depth"": 9, ""learning_rate"": 0.073686514801497, ""subsample"": 0.9716588679987582, ""colsample_bytree"": 0.9344371907011841, ""min_child_weight"": 2, ""gamma"": 0.034828439862122, ""reg_alpha"": 1.697838781005609, ""reg_lambda"": 5.226243589741432, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3132,0.3071,0.0146,0.4096,0.4005,0.0171,0.3885,0.507,0.3333,0.5865,0.5524,1.1409,-0.258,28.2,42.3,29.4,[],34.9,True,config congelada de V3
2026-08-15 01:00:20,FINAL,v1,XGBoost,B,final,por_ticker,AMZN,,"{""n_estimators"": 485, ""max_depth"": 9, ""learning_rate"": 0.073686514801497, ""subsample"": 0.9716588679987582, ""colsample_bytree"": 0.9344371907011841, ""min_child_weight"": 2, ""gamma"": 0.034828439862122, ""reg_alpha"": 1.697838781005609, ""reg_lambda"": 5.226243589741432, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3713,0.3898,0.0071,0.3515,0.3554,0.0093,0.3358,0.4257,0.293,-0.18,0.5069,0.9578,-0.3091,26.2,41.9,31.9,[],35.1,True,config congelada de V3
2026-08-15 01:00:55,FINAL,v1,XGBoost,B,final,por_ticker,MSFT,,"{""n_estimators"": 485, ""max_depth"": 9, ""learning_rate"": 0.073686514801497, ""subsample"": 0.9716588679987582, ""colsample_bytree"": 0.9344371907011841, ""min_child_weight"": 2, ""gamma"": 0.034828439862122, ""reg_alpha"": 1.697838781005609, ""reg_lambda"": 5.226243589741432, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3579,0.3585,0.0109,0.4016,0.4005,0.0159,0.3885,0.4641,0.3523,0.5708,0.5,1.1372,-0.2124,28.6,30.6,40.7,[],35.3,True,config congelada de V3
2026-08-15 01:01:30,FINAL,v1,XGBoost,B,final,por_ticker,GOOGL,,"{""n_estimators"": 485, ""max_depth"": 9, ""learning_rate"": 0.073686514801497, ""subsample"": 0.9716588679987582, ""colsample_bytree"": 0.9344371907011841, ""min_child_weight"": 2, ""gamma"": 0.034828439862122, ""reg_alpha"": 1.697838781005609, ""reg_lambda"": 5.226243589741432, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3692,0.3731,0.0117,0.3565,0.3573,0.0116,0.383,0.4216,0.2649,-0.2693,0.507,0.9392,-0.2497,25.4,42.7,31.9,[],34.8,True,config congelada de V3
2026-08-15 01:02:05,FINAL,v1,XGBoost,B,final,por_ticker,META,,"{""n_estimators"": 485, ""max_depth"": 9, ""learning_rate"": 0.073686514801497, ""subsample"": 0.9716588679987582, ""colsample_bytree"": 0.9344371907011841, ""min_child_weight"": 2, ""gamma"": 0.034828439862122, ""reg_alpha"": 1.697838781005609, ""reg_lambda"": 5.226243589741432, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",1509,252,248,0.3486,0.3462,0.0158,0.3349,0.3469,0.0059,0.3453,0.4,0.2593,0.3771,0.4362,1.0979,-0.2448,27.0,39.9,33.1,[],35.2,True,config congelada de V3
2026-08-15 01:03:46,FINAL,v1,LSTM,B,final,global,GLOBAL,10,"{""lookback"": 10, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""lstm"", ""hidden"": 118, ""layers"": 2, ""dropout"": 0.43076719561956667, ""bidir"": false, ""pooling"": ""attn"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 64, ""lr"": 0.00015934275835801813, ""weight_decay"": 0.0007777647470212787, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 1.4326011305186719, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",10563,1764,1736,0.3402,0.3367,0.0147,0.3688,0.3535,0.0178,0.2903,0.4564,0.3598,-0.3451,0.4901,0.9225,-0.6758,18.1,35.8,46.0,"[7, 3, 7, 5, 3]",100.5,True,config congelada de V2
2026-08-15 01:04:01,FINAL,v1,LSTM,B,final,por_ticker,AAPL,10,"{""lookback"": 10, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""lstm"", ""hidden"": 118, ""layers"": 2, ""dropout"": 0.43076719561956667, ""bidir"": false, ""pooling"": ""attn"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 64, ""lr"": 0.00015934275835801813, ""weight_decay"": 0.0007777647470212787, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 1.4326011305186719, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1509,252,248,0.3158,0.3309,0.0192,0.3797,0.3483,0.039,0.3279,0.4526,0.3587,0.3121,0.512,1.0782,-0.2299,23.4,33.1,43.5,"[7, 9, 4, 6, 5]",15.4,True,config congelada de V2
2026-08-15 01:04:18,FINAL,v1,LSTM,B,final,por_ticker,NVDA,10,"{""lookback"": 10, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""lstm"", ""hidden"": 118, ""layers"": 2, ""dropout"": 0.43076719561956667, ""bidir"": false, ""pooling"": ""attn"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 64, ""lr"": 0.00015934275835801813, ""weight_decay"": 0.0007777647470212787, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 1.4326011305186719, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1509,252,248,0.2462,0.2452,0.054,0.2926,0.2513,0.0786,0.0,0.4898,0.3879,-0.605,0.4503,0.8778,-0.4735,0.0,31.0,69.0,"[1, 20, 16, 1, 2]",16.5,True,config congelada de V2
2026-08-15 01:04:36,FINAL,v1,LSTM,B,final,por_ticker,TSLA,10,"{""lookback"": 10, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""lstm"", ""hidden"": 118, ""layers"": 2, ""dropout"": 0.43076719561956667, ""bidir"": false, ""pooling"": ""attn"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 64, ""lr"": 0.00015934275835801813, ""weight_decay"": 0.0007777647470212787, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 1.4326011305186719, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1509,252,248,0.3068,0.3119,0.0288,0.38,0.342,0.0468,0.3281,0.3613,0.4507,1.7807,0.5572,1.4034,-0.23,23.8,19.0,57.3,"[21, 3, 15, 12, 2]",18.0,True,config congelada de V2
