ticker,p_sell,p_hold,p_buy,y_true,y_true_lbl,r_forward
AAPL,0.3637408016538997,0.2915787373792447,0.3446804609668555,0,SELL,-0.02694007574937298
AAPL,0.34108212414582034,0.2571615473700556,0.40175632848412407,2,BUY,0.019226602799953564
AAPL,0.37436385642215175,0.24332528960045763,0.3823108539773905,1,HOLD,0.004760582090394603
AAPL,0.3731830106889661,0.2690787492131245,0.35773824009790933,1,HOLD,0.003131424661602211
AAPL,0.38740590493468696,0.27285783818947795,0.339736256875835,0,SELL,-0.09701341539112458
AAPL,0.4003080078486087,0.13571805140288493,0.46397394074850634,0,SELL,-0.07568020285383666
AAPL,0.381922738872866,0.05534189272941446,0.5627353683977196,0,SELL,-0.037425944633356655
AAPL,0.4194014338880468,0.04919818255075498,0.5314003835611981,0,SELL,-0.051102012116553935
AAPL,0.4219958406355395,0.04915922710381034,0.5288449322606501,2,BUY,0.14261757983773518
AAPL,0.5879013194035163,0.1215533869645446,0.29054529363193915,0,SELL,-0.043318766741113346
AAPL,0.411904920974858,0.08887763775473716,0.49921744127040485,2,BUY,0.039792247300101384
AAPL,0.45388631272097857,0.13227951283916617,0.41383417443985526,2,BUY,0.021814363470558026
AAPL,0.40398699944921934,0.16822995706420937,0.4277830434865712,1,HOLD,-0.0018782257100493861
AAPL,0.40311988431142737,0.18219721931390087,0.4146828963746718,0,SELL,-0.039711494682613896
AAPL,0.40233774104375575,0.1594297026770375,0.4382325562792067,2,BUY,0.013853189838727168
AAPL,0.4229503566960644,0.17778434103950128,0.3992653022644343,0,SELL,-0.019583250230122043
AAPL,0.38174935696811096,0.16106855331173653,0.4571820897201524,2,BUY,0.033497690943422094
AAPL,0.4303877139867809,0.19490523710403515,0.37470704890918394,2,BUY,0.02404027017405486
AAPL,0.4298405899626227,0.20048413342268695,0.3696752766146903,2,BUY,0.018258450714242275
AAPL,0.4297076537017978,0.2298065633665861,0.3404857829316161,1,HOLD,0.004357652325780252
AAPL,0.37862086276523166,0.26067411713948163,0.36070502009528665,1,HOLD,0.004101025382888895
AAPL,0.37930151928274974,0.25067095334899914,0.3700275273682511,1,HOLD,0.005078907896642737
AAPL,0.37850501975157974,0.273674344232678,0.3478206360157422,1,HOLD,0.006089047804380452
AAPL,0.40361886561355353,0.2532500603803894,0.343131074006057,1,HOLD,0.003851446517865031
AAPL,0.39930578155512747,0.27052498162434596,0.33016923682052646,0,SELL,-0.038077521816382055
AAPL,0.40256101172185915,0.2594233795539383,0.3380156087242025,0,SELL,-0.03196405584289274
AAPL,0.35565329799183243,0.27418358259017317,0.37016311941799446,1,HOLD,-0.0019123844037805251
AAPL,0.3727581671266159,0.25141267764957403,0.37582915522381005,0,SELL,-0.011450149230458674
AAPL,0.4109446450546243,0.2507291350662292,0.3383262198791465,1,HOLD,0.006298672082177023
AAPL,0.3844579074760954,0.2673275064671483,0.3482145860567563,1,HOLD,0.005252220188113187
AAPL,0.3415955891111209,0.29329841055012834,0.36510600033875074,2,BUY,0.06123268352680133
AAPL,0.36960931683554543,0.3227246655898918,0.3076660175745627,2,BUY,0.010101056215818433
AAPL,0.33959108475069555,0.3464362167302208,0.3139726985190837,1,HOLD,-0.0028217831561660077
AAPL,0.35408141366609497,0.3292899434625483,0.3166286428713568,0,SELL,-0.004153052704613105
AAPL,0.3473067064787377,0.3393402459989972,0.31335304752226517,1,HOLD,-0.0008990293659761774
AAPL,0.3310739685575525,0.3546719009012828,0.3142541305411647,0,SELL,-0.011808522701296861
AAPL,0.3327797271596163,0.3432795535280885,0.32394071931229534,0,SELL,-0.009238802480674083
AAPL,0.3228431796475823,0.33973897182313,0.33741784852928763,0,SELL,-0.023329144395148625
AAPL,0.34095631130133996,0.2988321068610732,0.36021158183758695,1,HOLD,-0.0036188576331059774
AAPL,0.34613563035745637,0.30397002177622595,0.34989434786631773,0,SELL,-0.03071095048956623
AAPL,0.3367375552001509,0.2782870217350573,0.3849754230647918,2,BUY,0.02498354854169106
AAPL,0.3453130630087522,0.32480614806522407,0.32988078892602374,1,HOLD,0.00104828732303026
AAPL,0.3356832706679543,0.3105861455540022,0.35373058377804356,1,HOLD,-0.002347793298986658
AAPL,0.3429888647937186,0.32439774017148243,0.33261339503479903,1,HOLD,0.004491066900633698
AAPL,0.32899344739348213,0.3104667285366501,0.36053982406986784,1,HOLD,0.004223038592199533
AAPL,0.29559831614363147,0.3677622053587424,0.33663947849762615,2,BUY,0.007753672262589979
AAPL,0.3083548820215248,0.36248748246102314,0.3291576355174521,1,HOLD,-0.002216203487944864
AAPL,0.3199387401085623,0.33720910550572986,0.34285215438570793,0,SELL,-0.010856438829481212
AAPL,0.31849839261072155,0.3396997016598905,0.3418019057293879,2,BUY,0.01626524565909584
AAPL,0.30877647985252593,0.3607458116839816,0.3304777084634924,0,SELL,-0.012186486627925944
AAPL,0.3022911730602081,0.3522440344437731,0.34546479249601875,1,HOLD,0.006037726636299317
AAPL,0.29300754134578855,0.37455213982651164,0.3324403188276997,0,SELL,-0.01938030982419538
AAPL,0.2997868940328481,0.36063970095114684,0.33957340501600514,1,HOLD,0.0021106894117195567
AAPL,0.32316485392556654,0.35160024048689087,0.3252349055875426,0,SELL,-0.013901381409216582
AAPL,0.30058687007005913,0.33363153403426726,0.3657815958956736,2,BUY,0.009978032131971447
AAPL,0.2971495176107719,0.3519079730477192,0.350942509341509,0,SELL,-0.014109811963743585
AAPL,0.299820507117468,0.3229748815518546,0.37720461133067745,1,HOLD,0.004793242131453152
AAPL,0.31537130085564485,0.314806720750006,0.3698219783943491,2,BUY,0.022235412523977576
AAPL,0.32547859732968604,0.3043933916745683,0.3701280109957456,1,HOLD,0.0024845808381479544
AAPL,0.3248011093231175,0.33027195967005496,0.34492693100682753,0,SELL,-0.005973168407372299
AAPL,0.29332970687380977,0.3724053118190413,0.3342649813071489,1,HOLD,0.006270873324914723
AAPL,0.29655902796298866,0.36598960115620993,0.33745137088080135,1,HOLD,-0.0027822857556903716
AAPL,0.31451798228744526,0.36856835636971913,0.3169136613428355,1,HOLD,0.0003980088949820225
AAPL,0.2966072263887797,0.36916389364214597,0.3342288799690744,2,BUY,0.020136061766974515
AAPL,0.3053965024578116,0.35942644517233807,0.33517705236985024,2,BUY,0.012833452642264409
AAPL,0.2861792552169121,0.37527861963113734,0.33854212515195053,2,BUY,0.021987220737205337
AAPL,0.30296853160105,0.3928406375434221,0.30419083085552795,1,HOLD,0.0052114546359404825
AAPL,0.2968976162160275,0.4139608319534628,0.28914155183050966,0,SELL,-0.01700167510697276
AAPL,0.2799252368372988,0.38257005204764155,0.33750471111505975,1,HOLD,0.00028579759973666486
AAPL,0.2963906047240746,0.37949010369972397,0.3241192915762014,1,HOLD,0.005366271415913139
AAPL,0.32300666030705505,0.3869552694258081,0.2900380702671369,1,HOLD,0.0059969334396774284
AAPL,0.30710668794322993,0.4025648664262108,0.2903284456305594,0,SELL,-0.005902267935020674
AAPL,0.2958255984213857,0.39743562300161384,0.3067387785770005,0,SELL,-0.01210169433492717
AAPL,0.29619950415346685,0.3938516497631606,0.3099488460833725,1,HOLD,0.0023460715289745234
AAPL,0.2958845173457626,0.36960377527084665,0.3345117073833908,1,HOLD,0.0050087134979031256
AAPL,0.3245870458007766,0.3618047479456546,0.3136082062535689,1,HOLD,-0.0006664390568958011
AAPL,0.31504205488139025,0.3817536610638542,0.3032042840547555,1,HOLD,0.00550807738367113
AAPL,0.30068214032388396,0.3863584627022971,0.3129593969738188,1,HOLD,0.006136992592796734
AAPL,0.28199740438788184,0.384392264516193,0.3336103310959251,2,BUY,0.008995608062564086
AAPL,0.2879513950196321,0.398479281271143,0.3135693237092248,1,HOLD,-0.0011667041677289938
AAPL,0.3139466120988056,0.3979019334607933,0.2881514544404012,1,HOLD,-0.001822921241873524
AAPL,0.29562454624457124,0.39766506803203283,0.30671038572339604,1,HOLD,0.0005613299242606824
AAPL,0.2778863009110175,0.42576541145725794,0.29634828763172466,1,HOLD,0.0007945711497307053
AAPL,0.2755704774452615,0.4180486041657124,0.3063809183890262,0,SELL,-0.013072742970519372
AAPL,0.2784043405730948,0.4116539002631828,0.30994175916372235,0,SELL,-0.0105635130005587
AAPL,0.2971124723504394,0.39278584660214105,0.3101016810474195,0,SELL,-0.007104750713967717
AAPL,0.30291629045393276,0.3550444185090016,0.3420392910370658,0,SELL,-0.025321517440465572
AAPL,0.2979591950920935,0.30897715382298696,0.39306365108491953,1,HOLD,0.004781509365661584
AAPL,0.2925827701742995,0.339336403358669,0.36808082646703155,1,HOLD,-0.0021168961182062526
AAPL,0.27458229232204834,0.35744005205746726,0.3679776556204845,2,BUY,0.04965344618378292
AAPL,0.30940920775116904,0.3461836151142626,0.34440717713456837,2,BUY,0.03129864057229203
AAPL,0.31897845021744997,0.3517517487181258,0.3292698010644242,2,BUY,0.04148535739201776
AAPL,0.3051358110109084,0.37407446678186373,0.3207897222072278,0,SELL,-0.00837237647261632
AAPL,0.2935346247508363,0.38806133296698825,0.31840404228217545,2,BUY,0.010813758371364397
AAPL,0.2932425191014389,0.41003413410643685,0.2967233467921242,2,BUY,0.015897437361664515
AAPL,0.3056396789507143,0.4013633510417181,0.2929969700075676,1,HOLD,-0.002360009613884975
AAPL,0.31066554291732157,0.40009585507297357,0.2892386020097048,0,SELL,-0.005125269260025916
AAPL,0.2954566940912373,0.40334736838742075,0.301195937521342,1,HOLD,-0.003027098981898543
AAPL,0.28001663027376356,0.4137202255794766,0.30626314414676,1,HOLD,-0.001430291785831238
AAPL,0.28956498078464155,0.3992248051759328,0.3112102140394256,0,SELL,-0.01993191816954049
AAPL,0.29891422970159776,0.402364583792483,0.2987211865059192,0,SELL,-0.00492334850628289
AAPL,0.3118219334943097,0.3918363960382473,0.296341670467443,2,BUY,0.012636557853807327
AAPL,0.2992984248751329,0.4143377137827533,0.2863638613421139,1,HOLD,-0.0026378418247804086
AAPL,0.27716512945788335,0.41818111569209876,0.304653754850018,2,BUY,0.0094202286822618
AAPL,0.30982357834907004,0.4066390949005896,0.28353732675034043,1,HOLD,0.005132719840409774
AAPL,0.3073511809455001,0.41986470738867643,0.27278411166582334,2,BUY,0.008940749184059526
AAPL,0.31870998535616024,0.4066639427218312,0.2746260719220085,1,HOLD,-0.0018076343154580796
AAPL,0.3030773803098751,0.4039068329616503,0.29301578672847456,0,SELL,-0.010479434881734952
AAPL,0.32923865346985615,0.37081455347825565,0.2999467930518882,2,BUY,0.0373823332188683
AAPL,0.36062216369931593,0.3592309300835678,0.2801469062171162,1,HOLD,0.00547826662608221
AAPL,0.3369995986023672,0.3967832724787401,0.2662171289188927,1,HOLD,-0.00037541330898129005
AAPL,0.30728094336888756,0.39994185959600104,0.29277719703511135,0,SELL,-0.00758004513282915
AAPL,0.2928991306700511,0.4179299972596695,0.2891708720702795,0,SELL,-0.0149506219450665
AAPL,0.30088028746492307,0.39976665888326124,0.2993530536518156,0,SELL,-0.032791271045805905
AAPL,0.3226723293850069,0.38172026066566,0.29560740994933316,2,BUY,0.014185276809186579
AAPL,0.31058400908160955,0.40946276100421414,0.2799532299141763,2,BUY,0.017410496957209892
AAPL,0.29516875263599557,0.4116492254389405,0.29318202192506393,2,BUY,0.011173249798929598
AAPL,0.3078452362312862,0.4033570336247427,0.2887977301439712,1,HOLD,0.006107248126145962
AAPL,0.31136028684922695,0.37642901123825206,0.312210701912521,1,HOLD,0.003521013968839509
AAPL,0.3206207562387608,0.38341848353371355,0.29596076022752554,1,HOLD,-0.004655392669439339
AAPL,0.3213751028727769,0.3982091196393123,0.28041577748791086,2,BUY,0.03153058391446455
AAPL,0.3443546166995476,0.3492602057090987,0.30638517759135364,2,BUY,0.042192900302590174
AAPL,0.32435108126487966,0.38963957334110194,0.2860093453940184,0,SELL,-0.006464105813548765
AAPL,0.3180841943047463,0.38584145790849067,0.29607434778676295,0,SELL,-0.00836725849202465
AAPL,0.3236486344629708,0.39236958943033845,0.28398177610669084,2,BUY,0.01791159235712427
AAPL,0.33398935515932654,0.3832676183695542,0.2827430264711194,0,SELL,-0.005504221127631377
AAPL,0.3093718820734368,0.40341006010373237,0.2872180578228308,1,HOLD,-0.0040401127374681736
AAPL,0.31653468299613935,0.40515221094931164,0.27831310605454895,1,HOLD,0.0007858061820065801
AAPL,0.3262086415707251,0.39680740447700996,0.27698395395226494,1,HOLD,0.0032151674950933427
AAPL,0.3276089278893449,0.38356105828878584,0.28883001382186924,2,BUY,0.006555096245001334
AAPL,0.33972564387101306,0.3813219346833437,0.2789524214456433,1,HOLD,0.0034553030219053762
AAPL,0.3117885560958257,0.398351737854876,0.28985970604929845,0,SELL,-0.005168026032186899
AAPL,0.3099444821012231,0.3989210819623542,0.29113443593642274,1,HOLD,-0.0008183005676312295
AAPL,0.31654183754669174,0.39128774662514954,0.29217041582815867,1,HOLD,0.0061414329738929815
AAPL,0.3264292691856039,0.40388372712656395,0.2696870036878321,0,SELL,-0.01570052856314726
AAPL,0.3215083297140141,0.39672829923047487,0.281763371055511,0,SELL,-0.035132010240949876
AAPL,0.32879686099479954,0.3229286300731669,0.34827450893203354,2,BUY,0.009697188915848344
AAPL,0.33698001586743204,0.34822273370201196,0.3147972504305561,1,HOLD,0.00044404353368307243
AAPL,0.3490437024552736,0.3272045243803425,0.3237517731643839,2,BUY,0.006316543897858392
AAPL,0.3642276835987794,0.31330572045446964,0.3224665959467509,0,SELL,-0.00760886043856255
AAPL,0.3929732902065916,0.2743356163523573,0.33269109344105113,2,BUY,0.01937056750233797
AAPL,0.32975516424248896,0.3209192551169815,0.3493255806405295,2,BUY,0.03868097494530444
AAPL,0.31796066204520446,0.3407897391671424,0.3412495987876532,1,HOLD,0.0020188933418115364
AAPL,0.3047836720342643,0.3691893300718317,0.326026997893904,0,SELL,-0.016576702058946933
AAPL,0.3348250272380386,0.35553685963139975,0.30963811313056167,1,HOLD,0.004362523603168023
AAPL,0.32375235005088515,0.3721674807746293,0.3040801691744856,2,BUY,0.012404640585310558
AAPL,0.3107989709113641,0.3910487122764352,0.2981523168122007,2,BUY,0.022535316635468854
AAPL,0.2945963382873558,0.42218782361277335,0.2832158380998708,1,HOLD,0.0007065606505676427
AAPL,0.30999536777551945,0.39452946600434874,0.2954751662201318,1,HOLD,0.0025988547161788934
AAPL,0.33812198984591607,0.36955449605868423,0.2923235140953997,1,HOLD,0.006283446827328092
AAPL,0.3362659788992226,0.34755296814724523,0.3161810529535322,1,HOLD,-0.003802262344922466
AAPL,0.32919034220270815,0.36881522745961487,0.30199443033767703,0,SELL,-0.004894215035782787
AAPL,0.3216563881274163,0.372224400074209,0.3061192117983748,1,HOLD,0.003672905070218473
AAPL,0.3201004485779867,0.35541718838409403,0.3244823630379193,1,HOLD,0.00037029605711407865
AAPL,0.3443432063213478,0.3521702477106777,0.30348654596797453,1,HOLD,-0.0013707015250657905
AAPL,0.3344696560208675,0.3340976396712602,0.3314327043078723,0,SELL,-0.004830527423589156
AAPL,0.331617290329234,0.3396041629503008,0.32877854672046525,1,HOLD,0.004538407434672484
AAPL,0.323195192072381,0.36113439049001983,0.3156704174375991,2,BUY,0.02137110593244862
AAPL,0.31068882228630057,0.3878523975387646,0.30145878017493477,0,SELL,-0.006487791833362907
AAPL,0.3395839089780699,0.36256270295688514,0.29785338806504497,1,HOLD,-0.0019032501358421112
AAPL,0.3320429903992172,0.33174769835804674,0.336209311242736,1,HOLD,-0.0019804359095259394
AAPL,0.3261549124716873,0.3306455899158382,0.3431994976124744,0,SELL,-0.018338265985077234
AAPL,0.32132171547513577,0.31245507759303426,0.36622320693182997,1,HOLD,-7.469497556412872e-05
AAPL,0.34456279074852686,0.2822518618277975,0.3731853474236757,1,HOLD,0.004179013490990589
AAPL,0.34757764832448235,0.2835202305555088,0.36890212112000886,0,SELL,-0.008638599469070626
AAPL,0.34177954544350103,0.25152300972279446,0.40669744483370457,2,BUY,0.01948949882234899
AAPL,0.33927599562639565,0.2910536173381884,0.36967038703541605,2,BUY,0.01618582582601152
AAPL,0.3173737284115924,0.33606702736682975,0.34655924422157786,1,HOLD,0.003798202195763628
AAPL,0.3069703444022851,0.3579430022037611,0.3350866533939538,1,HOLD,0.00209182590417099
AAPL,0.31017539601621413,0.3777706278908558,0.31205397609293006,1,HOLD,0.004672952133414649
AAPL,0.2890805619547216,0.41479208720204563,0.2961273508432327,2,BUY,0.015126209461309542
AAPL,0.29905266327701874,0.38667197020933086,0.31427536651365034,2,BUY,0.010855683796743168
AAPL,0.3031236850614875,0.38537885109998815,0.31149746383852445,0,SELL,-0.007153633631999635
AAPL,0.3159516169511335,0.3817968799928341,0.3022515030560325,0,SELL,-0.012215793279375341
AAPL,0.318070463887537,0.3820903885229292,0.2998391475895338,0,SELL,-0.006863570983802831
AAPL,0.29773508311801566,0.3940183735605389,0.30824654332144535,1,HOLD,-0.003197560218945108
AAPL,0.30263024436934816,0.37745481421761173,0.3199149414130401,1,HOLD,-0.0025582890023414006
AAPL,0.30211373904597,0.3790283520460902,0.31885790890793986,1,HOLD,0.005755849221286536
AAPL,0.317464488578871,0.38314956450408527,0.2993859469170438,1,HOLD,-0.0026939160410902646
AAPL,0.3258964264625236,0.38001560672633905,0.2940879668111373,1,HOLD,0.0008988517870461178
AAPL,0.2954707988476203,0.38195762045498544,0.32257158069739433,0,SELL,-0.015098445975886323
AAPL,0.30117777452393457,0.3773720458859198,0.32145017959014555,1,HOLD,0.0018224589395023538
AAPL,0.3054908157246407,0.36650931339065546,0.32799987088470384,0,SELL,-0.010138194827446007
AAPL,0.3161540308909114,0.33997437912129885,0.34387158998778977,1,HOLD,0.001286685099730744
AAPL,0.36401442284719127,0.3255835946255626,0.3104019825272463,1,HOLD,0.005422726861126484
AAPL,0.3549278973282235,0.3077885876899306,0.3372835149818459,0,SELL,-0.009915011500959322
AAPL,0.28775037683084964,0.402528762534323,0.30972086063482723,1,HOLD,0.005116613877828172
AAPL,0.2970343186000054,0.4080351273038825,0.2949305540961121,1,HOLD,0.0053096944255422995
AAPL,0.2952145826952499,0.4145696939152323,0.29021572338951784,1,HOLD,-0.0014984751785940306
AAPL,0.2850034211107906,0.41915978140827875,0.29583679748093067,1,HOLD,0.0013159470067161956
AAPL,0.2741162543800034,0.42491444256109145,0.3009693030589052,1,HOLD,-0.0024870835251959533
NVDA,0.3720794063923127,0.28424693239959337,0.3436736612080939,2,BUY,0.043574381550611226
NVDA,0.34749518499483656,0.32626524299116105,0.32623957201400233,2,BUY,0.033756070053507004
NVDA,0.34143706412535507,0.3180941827701194,0.34046875310452546,0,SELL,-0.06418613606176692
NVDA,0.35320282726469504,0.27855778184969043,0.36823939088561447,1,HOLD,-0.0002140470771220685
NVDA,0.38191532195709593,0.27401076199316216,0.3440739160497419,0,SELL,-0.030434810508772607
NVDA,0.35823387116107724,0.24684335368038765,0.3949227751585352,0,SELL,-0.01991594804979075
NVDA,0.35474238048844914,0.26700266147878693,0.3782549580327639,1,HOLD,-0.011095060700391828
NVDA,0.36699767543883505,0.26197523259418787,0.37102709196697714,2,BUY,0.03343616578197316
NVDA,0.3865931285862617,0.2949176205020671,0.31848925091167113,0,SELL,-0.01979237157166056
NVDA,0.35944841457370963,0.3002776427570702,0.3402739426692201,2,BUY,0.030524318440046147
NVDA,0.35804125675111864,0.3093029797661638,0.33265576348271764,2,BUY,0.022403425677288254
NVDA,0.3575880833748338,0.32294013566260876,0.3194717809625575,2,BUY,0.04335520583876181
NVDA,0.3712634150757112,0.32521069296358823,0.3035258919607006,1,HOLD,0.0010193839943005109
NVDA,0.36063412231936404,0.3427590545011273,0.2966068231795086,0,SELL,-0.03174443740492834
NVDA,0.3286843058308141,0.33731194666962394,0.3340037474995619,0,SELL,-0.1859460486826266
NVDA,0.37410846990788554,0.2059281827119497,0.4199633473801648,2,BUY,0.08549730054987718
NVDA,0.4062960111006584,0.24040200871782208,0.35330198018151965,0,SELL,-0.04187567717055714
NVDA,0.398219496653442,0.2462089509003734,0.35557155244618466,1,HOLD,0.007650554502455861
NVDA,0.40975853693703373,0.25991606719483784,0.33032539586812837,0,SELL,-0.03743489633417001
NVDA,0.3668582973712092,0.2599042878333109,0.37323741479548,0,SELL,-0.02881111168562612
NVDA,0.3815284411323526,0.23349478727593895,0.38497677159170834,1,HOLD,0.016914206165716338
NVDA,0.37289975315031654,0.25771183786369434,0.3693884089859892,2,BUY,0.05077485051581471
NVDA,0.3790790319562899,0.28351058392434636,0.3374103841193637,2,BUY,0.03037583582212831
NVDA,0.39052499610075736,0.28790008135468925,0.32157492254455344,1,HOLD,0.008974120050238163
NVDA,0.3803641112442244,0.27252197752571616,0.3471139112300594,2,BUY,0.02832296972128091
NVDA,0.3582303056796876,0.3083394672172037,0.33343022710310877,1,HOLD,-0.005781540451379172
NVDA,0.3694115283817989,0.2932622239035969,0.3373262477146042,1,HOLD,-0.01257865126465079
NVDA,0.375023890227468,0.29452666311675896,0.3304494466557731,2,BUY,0.031154902860570374
NVDA,0.3769077990977485,0.31992961105806145,0.3031625898441901,2,BUY,0.025973733309642755
NVDA,0.35053985931040615,0.34082355927793395,0.30863658141165984,1,HOLD,0.003953285283349827
NVDA,0.3615383584168142,0.3258464128602936,0.31261522872289227,1,HOLD,-0.0012203144289284471
NVDA,0.37654232277643174,0.31747530046761874,0.3059823767559495,1,HOLD,0.00630060974003788
NVDA,0.38102887802643376,0.3115231218072515,0.30744800016631474,0,SELL,-0.04138426330905019
NVDA,0.35663689482153255,0.2854288240553862,0.3579342811230812,0,SELL,-0.03135748577583991
NVDA,0.36330182658143506,0.26670725328049666,0.3699909201380682,0,SELL,-0.028416584572387975
NVDA,0.38413882648777475,0.24944883570025977,0.3664123378119655,2,BUY,0.03606298840298956
NVDA,0.39050880916281366,0.23991283664699384,0.3695783541901924,0,SELL,-0.08859145138795066
NVDA,0.3853942675316379,0.20130835512550033,0.41329737734286187,2,BUY,0.03893246799676826
NVDA,0.39324002140363284,0.23479128661177576,0.37196869198459154,0,SELL,-0.09094886812093542
NVDA,0.3741413968820287,0.18349239532824924,0.442366207789722,1,HOLD,0.01677934865633183
NVDA,0.37696381435958964,0.1687927353952809,0.4542434502451295,1,HOLD,0.011230835522425093
NVDA,0.4267547672886458,0.19172323867986832,0.38152199403148596,0,SELL,-0.05908597552508898
NVDA,0.39035869259345923,0.16287629881064317,0.4467650085958977,2,BUY,0.01899190692690696
NVDA,0.40256988850448816,0.17386045780280437,0.4235696536927073,0,SELL,-0.051998856567778945
NVDA,0.3614557427939817,0.13328333883044635,0.505260918375572,1,HOLD,0.016501737643914757
NVDA,0.3811187908043856,0.1359318785873015,0.4829493306083128,2,BUY,0.06229466722872613
NVDA,0.4060703422370995,0.17261823480167843,0.4213114229612221,1,HOLD,-0.0013833270351496358
NVDA,0.38834384627813895,0.17198380194112908,0.4396723517807319,2,BUY,0.051349503358979635
NVDA,0.3899623682299985,0.23212874024356225,0.3779088915264392,0,SELL,-0.017745076192819703
NVDA,0.35802856346511025,0.24886999028531875,0.393101446249571,0,SELL,-0.034903127403256934
NVDA,0.35315154690066364,0.22336528350360849,0.423483169595728,1,HOLD,0.017944185713931787
NVDA,0.3830633580965165,0.23784348679251816,0.3790931551109653,1,HOLD,0.00855759219508468
NVDA,0.3578068266609639,0.25799749678018014,0.384195676558856,1,HOLD,-0.007027070855381454
NVDA,0.3539487099991876,0.2695601527007445,0.37649113730006784,2,BUY,0.031034325734698574
NVDA,0.34382189189714985,0.318419398616692,0.3377587094861581,1,HOLD,-0.005947997580503561
NVDA,0.34278727258292774,0.3126320707593172,0.344580656657755,0,SELL,-0.059134310275674694
NVDA,0.35148340616142343,0.28550823182586693,0.3630083620127097,0,SELL,-0.020694319286351886
NVDA,0.363252913567995,0.26773359119354356,0.3690134952384615,1,HOLD,-0.01592077694349004
NVDA,0.3428782994894831,0.24268780207586366,0.4144338984346533,1,HOLD,-0.011832353585052373
NVDA,0.37168874673968644,0.22598583157641508,0.4023254216838984,1,HOLD,0.01619958812828833
NVDA,0.37358589223645,0.24023600838044867,0.3861780993831014,1,HOLD,0.002448127312958385
NVDA,0.3797841097911792,0.2437095113234791,0.37650637888534166,0,SELL,-0.08128106646665656
NVDA,0.36417747163781916,0.13805463634635737,0.49776789201582355,0,SELL,-0.07642295152473849
NVDA,0.37499967467889755,0.055428797667502035,0.5695715276536004,2,BUY,0.034700022546239474
NVDA,0.41524876369515107,0.054702248009248666,0.5300489882956003,1,HOLD,-0.013818918685907799
NVDA,0.41156115259002723,0.052321397915308036,0.5361174494946647,2,BUY,0.1716206566786014
NVDA,0.5684866730538428,0.13450529309629383,0.29700803384986324,0,SELL,-0.06094720820004916
NVDA,0.41036826082923994,0.09089607008183007,0.4987356690889299,2,BUY,0.030757562677878148
NVDA,0.435989766153029,0.13892643862204343,0.42508379522492756,1,HOLD,-0.001985198741229029
NVDA,0.3879078739273481,0.1827170827668397,0.42937504330581217,1,HOLD,0.013368805296761056
NVDA,0.3846094387958793,0.19539857452583306,0.4199919866782877,0,SELL,-0.07119154777139383
NVDA,0.40770928534187817,0.1482368511114854,0.44405386354663645,0,SELL,-0.02913122409811859
NVDA,0.41004105896463305,0.1857531674021224,0.4042057736332445,0,SELL,-0.04617737977834921
NVDA,0.37234957095508864,0.16073030685315617,0.4669201221917552,2,BUY,0.020225297468870862
NVDA,0.430906990649921,0.18542234844195504,0.383670660908124,2,BUY,0.03790135709485257
NVDA,0.422773120289086,0.2045884304560091,0.3726384492549048,2,BUY,0.035578012414590604
NVDA,0.42361641852774645,0.23126785685027737,0.3451157246219761,2,BUY,0.042132911308412305
NVDA,0.39035755759505686,0.2428549366457991,0.36678750575914404,0,SELL,-0.020752557799449293
NVDA,0.3853285798090048,0.2428410602888905,0.3718303599021047,1,HOLD,0.0026634717032644885
NVDA,0.3798034944831232,0.26176141133824204,0.35843509417863484,1,HOLD,-0.0009176760415842781
NVDA,0.3924140542601495,0.2554283193744257,0.3521576263654247,2,BUY,0.024397011671066938
NVDA,0.393876033105513,0.2584194553607058,0.34770451153378124,2,BUY,0.02556424954741541
NVDA,0.37869608501420693,0.28428484918662916,0.3370190657991639,1,HOLD,-0.0059566391374187445
NVDA,0.34388686694704435,0.292692082017469,0.3634210510354867,1,HOLD,-0.002462953747123112
NVDA,0.35417910296659527,0.27431467161667944,0.3715062254167253,2,BUY,0.03053137522671381
NVDA,0.3871395231407427,0.28014639062478436,0.332714086234473,1,HOLD,0.0026447956189682383
NVDA,0.37662438051879477,0.2937134700849619,0.3296621493962433,1,HOLD,-0.006153430112763323
NVDA,0.34015906924035927,0.31175304954082506,0.34808788121881573,2,BUY,0.05300634876742282
NVDA,0.35418423627204937,0.3504884487285013,0.29532731499944925,2,BUY,0.05481143125028611
NVDA,0.3421214085076175,0.33846715236910024,0.31941143912328224,2,BUY,0.040794262711428365
NVDA,0.36295521451896556,0.3331859610700787,0.30385882441095574,1,HOLD,-0.003775350441351778
NVDA,0.3557735952584782,0.3352192179068443,0.30900718683467765,1,HOLD,0.004218666534108666
NVDA,0.34413931550932897,0.35672735399205474,0.29913333049861623,1,HOLD,0.001254695838942981
NVDA,0.31713753905703174,0.37771234502382656,0.30515011591914176,1,HOLD,-0.008816338369222767
NVDA,0.3378184227133507,0.3493586354381869,0.3128229418484623,0,SELL,-0.019386093484814387
NVDA,0.3549869526874299,0.2933751517019087,0.35163789561066144,1,HOLD,0.007784472588990611
NVDA,0.3543648677835001,0.31558659228055425,0.33004853993594574,1,HOLD,-0.011661537423707832
NVDA,0.34451461691653656,0.30596640589858015,0.34951897718488334,2,BUY,0.031562961731518485
NVDA,0.35005239697827256,0.34573812739150706,0.3042094756302203,1,HOLD,-0.005105126806973366
NVDA,0.34081174602638625,0.32165364459602996,0.3375346093775839,2,BUY,0.03197351965516137
